name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Legal Action Group,242 Pentonville Road, ,N1 9UN,Islington,https://www.lag.org.uk/,5300073296,E09000019,Caledonian,E05013700,51.53119215,-0.119701061,530521.0121,183040.0031
Leighton House Museum,12 Holland Park Road, ,W14 8LZ,Kensington and Chelsea,https://www.rbkc.gov.uk/subsites/museums/leightonhousemuseum1.aspx,217039506,E09000020,Holland,E05009397,51.49858782,-0.203095135,524826.0123,179269.0035
Leo Baeck College Library,The Sternberg Centre for Judaism ,80 East End Road ,N3 2SY,Barnet,http://lbc.ac.uk/library-resources/,200033491,E09000003,Finchley Church End,E05013639,51.59527665,-0.189326369,525515.4411,190044.6216
Leprosy Mission International,80 Windmill Road,Brentford ,TW8 0QH,Hounslow,https://www.leprosymission.org/,1.00E+11,E09000018,Brentford West,E05013608,51.48961264,-0.309043989,517495.3148,178095.7985
Lesbian and Gay Christian Movement,Oxford House ,Derbyshire Street ,E2 6HG,Tower Hamlets,https://www.onebodyonefaith.org.uk/about-us/new-era-new-name/,6089004,E09000030,St Peter's,E05009331,51.52636805,-0.061484047,534573.0115,182609.0039
Lewisham Local History and Archives Centre,Lewisham Library ,199-201 Lewisham High Street ,SE13 6LG,Lewisham,https://www.lewisham.gov.uk/inmyarea/history/archives/Pages/default.aspx,10023235063,E09000023,Lewisham Central,E05013727,51.4592745,-0.011657207,538232.0132,175241.0041
LexisNexis Butterworths,Halsbury House,35 Chancery Lane ,WC2A 1EL,City of London,https://store.lexisnexis.co.uk/categories/butterworths-law-books,95500066,E09000001,Farringdon Without,E05009305,51.51631266,-0.111522065,531131.0115,181400.0031
Liberal Judaism archives,Montagu Centre ,21 Maple Street ,W1T 4BE,Camden,https://www.liberaljudaism.org/resources/lj-historical-archive/,5016796,E09000007,Bloomsbury,E05013653,51.52243218,-0.137677393,529299.0112,182034.0033
Library and Museum of Freemasonry,Freemasons' Hall ,60 Great Queen Street ,WC2B 5AZ,Camden,http://freemasonry.london.museum/,5087804,E09000007,Holborn & Covent Garden,E05013662,51.51516268,-0.121110979,530469.0117,181255.0029
Lincoln's Inn Archives,Lincoln's Inn Library ,Lincoln's Inn ,WC2A 3TN,Camden,https://www.lincolnsinn.org.uk/index.php/library/the-inns-archives,5110067,E09000007,Holborn & Covent Garden,E05013662,51.51643182,-0.114457444,530927.0116,181408.0033
Linnean Society of London,Burlington House, Piccadilly ,W1J 0BF,Westminster,https://www.linnean.org/,1.00E+11,E09000033,West End,E05013808,51.50909914,-0.139576037,529205.0122,180548.0025
Livability (Shaftesbury Society),50 Scrutton Street, ,EC2A 4XQ,Hackney,https://livability.org.uk/about-us/history-and-track-record/,1.00E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.52326552,-0.081149086,533218.0117,182228.0017
Live Art Development Agency's Study Room,White Building, Unit 7 Queen's Yard  White Post Lane,E9 5EN,Tower Hamlets,http://www.thisisliveart.co.uk/resources/study-room/,6077530,E09000030,Bow East,E05009319,51.54298591,-0.02211269,537254.0121,184530.003
Living Streets,4th Floor Universal House ,88-94 Wentworth Street ,E1 7SA,Tower Hamlets,https://www.livingstreets.org.uk/,6198476,E09000030,Spitalfields & Banglatown,E05009333,51.51708235,-0.070973594,533942.0121,181559.0028
Lloyd's,One Lime Street, ,EC3M 7HA,City of London,https://www.lloydsbank.com/,1.00E+11,E09000001,Lime Street,E05009307,51.51301401,-0.082257511,533171.0121,181086.0015
Lloyds Banking Group Archives (London),7th floor 155 Bishopsgate, ,EC2M 3UB,City of London,https://www.lloydsbankinggroup.com/our-group/our-heritage/our-archives/,1.00E+11,E09000001,Bishopsgate,E05009292,51.51876949,-0.080069711,533306.0118,181730.0027
Lloyd's Register Foundation Heritage & Education Cent,71 Fenchurch Street, ,EC3M 4BS,City of London,http://www.lrfoundation.org.uk/public_education/HEC-Blogs/,2.00E+11,E09000001,Aldgate,E05009289,51.51250665,-0.078733423,533417.0122,181036.0022
London Borough of Sutton: Archives & Local Studies,Level 2A Central Library ,St Nicholas Way ,SM1 1EA,Sutton,https://arena.yourlondonlibrary.net/web/sutton/sutton-archives,5870113864,E09000029,Sutton Central,E05013765,51.36207339,-0.195154616,525751.0114,164102.0017
London Business School Library,Sussex Place , ,NW1 4SA,Westminster,https://www.london.edu/experience/campus-services/library,1.00E+11,E09000033,Regent's Park,E05013805,51.52658256,-0.161352782,527645.0122,182454.0028
London Library,14 St James Square, ,SW1Y 4LG,Westminster,https://www.londonlibrary.co.uk/,10033543639,E09000033,St James's,E05013806,51.50734035,-0.136981791,529390.0122,180357.002
London Mathematical Society,De Morgan House ,57-58 Russell Square ,WC1B 4HS,Camden,https://www.lms.ac.uk/,5083525,E09000007,Bloomsbury,E05013653,51.52117742,-0.124394946,530224.0106,181918.0039
London Metropolitan Archives: City of London,40 Northampton Road, ,EC1R 0HB,Islington,https://www.cityoflondon.gov.uk/things-to-do/london-metropolitan-archives/Pages/default.aspx,5300067716,E09000019,Clerkenwell,E05013702,51.52537595,-0.107528493,531382.012,182415.0024
London Metropolitan University: Trades Union Congress,The Wash Houses ,Old Castle Street ,E1 7NT,Tower Hamlets,https://student.londonmet.ac.uk/library/using-the-library/special-collections/trades-union-congress-libr,,E09000030,Spitalfields & Banglatown,E05009333,51.51596508,-0.07371457,533755.1194,181429.7468
London Museum of Water & Steam,Green Dragon Lane, Brentford ,TW8 0EN,Hounslow,https://www.waterandsteam.org.uk/,1.00E+11,E09000018,Brentford East,E05013607,51.48905549,-0.290517573,518782.9155,178063.698
London School of Theology,Green Lane,Northwood ,HA6 2UW,Hillingdon,https://home.lst.ac.uk/,1.00E+11,E09000017,Northwood,E05013574,51.61294959,-0.431728976,508684.0121,191622.0001
London South Bank University Archives Centre,103 Borough Road , ,SE1 0AA,Southwark,http://www.lsbu.ac.uk/about-us/professional-services/archives-centre,2.00E+11,E09000028,St George's,E05011114,51.49870595,-0.101742556,531860.3223,179459.683
London Transport Museum,Covent Garden, ,WC2E 7BB,Westminster,https://www.ltmuseum.co.uk/,10033620435,E09000033,St James's,E05013806,51.5121249,-0.121221618,530470.0116,180917.0024
London University: Birkbeck College,The Library, Malet Street ,WC1E 7HX,Camden,http://www.bbk.ac.uk/,5108194,E09000007,Bloomsbury,E05013653,51.52189271,-0.130333352,529810.0109,181987.0037
London University: Courtauld Institute of Art,Book Library Courtauld Institute of Art Somerset H,Strand ,WC2R 0RN,Westminster,https://courtauld.ac.uk/,1.00E+11,E09000033,St James's,E05013806,51.51102034,-0.117952415,530700.0119,180800.0022
London University: Goldsmiths Library: Special Collec,Goldsmiths University of London ,New Cross ,SE14 6NW,Lewisham,https://www.gold.ac.uk/library/collections/special-collections/,1.00E+11,E09000023,Brockley,E05013716,51.47414396,-0.035375199,536540.0126,176850.0019
London University: Heythrop College,Kensington Square, ,W8 5HN,Kensington and Chelsea,http://www.heythrop.ac.uk/,217046014,E09000020,Queen's Gate,E05009401,51.49946248,-0.1902477,525715.3223,179388.2331
London University: Institute for the Study of the Ame,35 Tavistock Square, ,WC1H 9HA,Camden,https://www.ucl.ac.uk/americas/,5155310,E09000007,Bloomsbury,E05013653,51.52484364,-0.129852027,529835.0114,182316.0027
London University: Institute of Advanced Legal Studie,Charles Clore House ,17 Russell Square ,WC1B 5DR,Camden,https://ials.sas.ac.uk/,5087791,E09000007,Bloomsbury,E05013653,51.52248482,-0.127426054,530010.0108,182058.0033
London University: Institute of Archaeology,University of London ,31-34 Gordon Square ,WC1 0PY,Camden,https://www.ucl.ac.uk/archaeology,5087993,E09000007,Bloomsbury,E05013653,51.52491681,-0.131622188,529712.0115,182321.0029
London University: Institute of Education,Newsam Library and Archives ,20 Bedford Way ,WC1H 0AL,Camden,https://www.ucl.ac.uk/ioe/,5087943,E09000007,Bloomsbury,E05013653,51.52297862,-0.127939155,529973.0109,182112.0036
London University: London School of Economics Library,Lionel Robbins Building ,10 Portugal Street ,WC2A 2HD,Westminster,http://www.lse.ac.uk/library/using-the-library/access-archives-and-special-collections,1.00E+11,E09000033,St James's,E05013806,51.51483618,-0.11589258,530832.0116,181228.0031
"London University: London School of Economics, The Wo",London School of Economics and Political Science ,10 Portugal Street ,WC2A 2HD,Westminster,http://www.lse.ac.uk/Library/Collections/Collection-highlights/The-Womens-Library,10033572083,E09000033,St James's,E05013806,51.51483618,-0.11589258,530832.0116,181228.0031
London University: London School of Hygiene and Tropi,Keppel Street, ,WC1E 7HT,Camden,https://www.lshtm.ac.uk/,5090709,E09000007,Bloomsbury,E05013653,51.52092672,-0.130661227,529790.0108,181879.0037
"London University: Queen Mary, University of London",Archives Mile End Library Queen Mary University of,328 Mile End Road ,E1 4NS,Tower Hamlets,https://www.qmul.ac.uk/,6164839,E09000030,Bethnal Green,E05009317,51.52418885,-0.039664421,536093.012,182407.0036
London University: School of Oriental and African Stu,Archives & Special Collections ,10 Thornhaugh Street Russell Square ,WC1H 0XG,Camden,https://www.soas.ac.uk/,5086881,E09000007,Bloomsbury,E05013653,51.52235179,-0.129233406,529885.0108,182040.0037
London University: Senate House Library/ Institute of,Senate House Malet Street, ,WC1E 7HU,Camden,https://www.senatehouselibrary.ac.uk/,5016035,E09000007,Bloomsbury,E05013653,51.52064362,-0.128698024,529927.0108,181851.0033
London University: UCL School of Slavonic and East Eu,16 Taviton Street, ,WC1H 0BW,Camden,https://www.ucl.ac.uk/ssees/,5007450,E09000007,Bloomsbury,E05013653,51.52532328,-0.131735287,529703.0115,182366.0024
London University: University College Department of E,Petrie Museum of Egyptian Archaeology University C,Gower Street ,WC1E 6BT,Camden,https://www.ucl.ac.uk/library/subject-support/guides/egyptology,5148596,E09000007,Bloomsbury,E05013653,51.52357126,-0.132398065,529662.0113,182170.0028
London University: University College London (UCL) Sp,Library Services University College London ,Gower St ,WC1E 6BT,Camden,https://www.ucl.ac.uk/library/special-collections,5157421,E09000007,Bloomsbury,E05013653,51.5248441,-0.13326858,529598.0115,182310.0031
London University: Warburg Institute,Woburn Square, ,WC1H 0AB,Camden,https://warburg.sas.ac.uk/,5090639,E09000007,Bloomsbury,E05013653,51.52327321,-0.130622753,529786.0111,182140.0036
London Wildlife Trust,Skyline House ,200 Union Street ,SE1 0LX,Southwark,https://www.wildlondon.org.uk/,2.00E+11,E09000028,Borough & Bankside,E05011095,51.5038528,-0.101749191,531845.0114,180032.0029
Madame Tussaud's Ltd,Marylebone Road, ,NW1 5LR,Westminster,https://www.madametussauds.com/?utm_campaign=coukredirect,1.00E+11,E09000033,Regent's Park,E05013805,51.5229671,-0.155026018,528094.0119,182063.0034
Magistrates Association,28 Fitzroy Square, ,W1T 6DD,Camden,https://www.magistrates-association.org.uk/,5008666,E09000007,Bloomsbury,E05013653,51.52259699,-0.140697861,529089.0111,182047.0027
Marine Society,202 Lambeth Road, ,SE1 7JW,Lambeth,https://www.marine-society.org/,1.00E+11,E09000022,Waterloo & South Bank,E05014118,51.49554589,-0.116400357,530852.0133,179082.0029
Marx Memorial Library,37a Clerkenwell Green, ,EC1R 0DU,Islington,https://www.marx-memorial-library.org/,5300021024,E09000019,Clerkenwell,E05013702,51.52296494,-0.105797743,531509.0119,182150.0024
Mary Ward Centre,42 Queen Square, ,WC1N 3AQ,Camden,http://www.marywardcentre.ac.uk/,5045366,E09000007,Holborn & Covent Garden,E05013662,51.52086587,-0.12178428,530406.011,181888.0035
Marylebone Cricket Club Library,Lord's Cricket Ground ,St John's Wood ,NW8 8QN,Westminster,https://www.lords.org/lords/tours-and-museum/museum/our-departments/mcc-library/,1.00E+11,E09000033,Abbey Road,E05013792,51.52943247,-0.17281502,526842.0127,182751.0035
Matt's Gallery,6 Charles Clowes Walk,Nine Elms ,SW11 7AN,Westminster,https://www.mattsgallery.org/,,E09000033,Pimlico South,E05013803,51.48718187,-0.132063339,529788.5496,178124.0575
Medical Defence Union,230 Blackfriars Road, ,SE1 8PJ,Southwark,https://www.themdu.com/,10000809744,E09000028,Borough & Bankside,E05011095,51.50584065,-0.104000959,531683.0115,180249.0021
Medical Research Council,20 Park Crescent, ,W1N 1AL,Westminster,https://mrc.ukri.org/,1.00E+11,E09000033,Marylebone,E05013801,51.52278226,-0.147292501,528631.0116,182056.0025
Mencap,123 Golden Lane, ,EC1Y 0RT,Islington,https://www.mencap.org.uk/,5300036426,E09000019,Bunhill,E05013699,51.52387977,-0.095654351,532210.013,182269.9973
Mental Health Foundation,Colechurch House ,1 London Bridge Walk ,SE1 2SX,Southwark,https://www.mentalhealth.org.uk/,10000813676,E09000028,Borough & Bankside,E05011095,51.50844093,-0.10672454,531486.5216,180533.2622
Mercers' Company Archives,Mercers' Hall ,Ironmonger Lane ,EC2V 8HE,City of London,https://www.mercers.co.uk/archive,95511261,E09000001,Cheap,E05009298,51.51416686,-0.091735853,532510.012,181197.0002
Middle Temple Library,Middle Temple Lane, ,EC4Y 9BT,City of London,https://www.middletemple.org.uk/library-and-archive/library,2.00E+11,E09000001,Farringdon Without,E05009305,51.51189777,-0.110998545,531180.0111,180910.0028
Middlesex University: Museum of Domestic Design & Arc,9 Boulevard Drive ,Beaufort Park Colindale,NW9 5HF,Barnet,https://moda.mdx.ac.uk/,200141126,E09000003,Colindale South,E05013633,51.59604884,-0.241636786,521890.2346,190042.0159
Middlesex University: Sheppard Library,The Burroughs, ,NW4 4BT,Barnet,https://unihub.mdx.ac.uk/study/library/library-services/library-opening-hours,200153196,E09000003,Hendon,E05013643,51.5904557,-0.22959233,522739.4882,189440.1485
Mind for Better Mental Health,15-19 Broadway ,Stratford ,E15 4BQ,Newham,https://www.mind.org.uk/,10008984107,E09000025,Stratford,E05013924,51.54023648,0.001086514,538871.0114,184268.0012
Minority Rights Group,Minority Rights Group International ,54 Commercial Street London ,E1 6LT,Tower Hamlets,https://minorityrights.org/,6715453,E09000030,Spitalfields & Banglatown,E05009333,51.51744496,-0.073336543,533777.012,181595.0025
Mission to Seafarers,St Michael Paternoster ,Royal College Hill ,EC4R 2RL,City of London,https://www.missiontoseafarers.org/,2.00E+11,E09000001,Dowgate,E05009303,51.51118565,-0.092004606,532500.012,180865.0014
Moravian Church Archive and Library,Moravian Church House 5-7 Muswell Hill, ,N10 3TJ,Haringey,http://www.moravian.org.uk/index.php/church-house/church-archives,10003979924,E09000014,Muswell Hill,E05013594,51.58751364,-0.134410693,529341.0118,189277.003
Mothers' Union,Mary Sumner House ,24 Tufton Street ,SW1P 3RB,Westminster,https://www.mothersunion.org/,1.00E+11,E09000033,St James's,E05013806,51.49665845,-0.128600476,530002.0134,179184.0021
Movement for Christian Democracy,Mayflower Family Centre ,Vincent Street ,E16 1LZ,Newham,https://www.britannica.com/topic/Christian-democracy,10008988833,E09000025,Canning Town South,E05013907,51.51524569,0.013149883,539784.0111,181512.0033
Museum of London Docklands - Port and River Archive,No 1 Warehouse ,West India Quay  Hertsmere Road,E14 4AL,Tower Hamlets,https://www.museumoflondon.org.uk/collections/access-and-enquiries/port-london-authority-archive,6650052,E09000030,Canary Wharf,E05009323,51.50769779,-0.023152002,537288.0113,180604.0013
Museum of London Library,150 London Wall, ,EC2Y 5HN,City of London,https://www.museumoflondon.org.uk/collections,2.00E+11,E09000001,Aldersgate,E05009288,51.5177984,-0.096066695,532199.0125,181592.9986
Museum of London: London Archaeological Archive and R,Mortimer Wheeler House ,46 Eagle Wharf Road ,N1 7ED,Hackney,https://www.museumoflondon.org.uk/collections/other-collection-databases-and-libraries/museum-london-arc,1.00E+11,E09000012,Hoxton West,E05009378,51.53473431,-0.090702331,532522.0127,183485.9999
Museum of Order of St John,St John's Gate ,St John's Lane ,EC1M 4DA,Islington,http://museumstjohn.org.uk/,5300085644,E09000019,Clerkenwell,E05013702,51.52192262,-0.10251114,531740.0118,182040.0016
Musicians Union,National Office ,60/62 Clapham Road ,SW9 0JJ,Lambeth,https://www.musiciansunion.org.uk/,2.00E+11,E09000022,Oval,E05014108,51.47964474,-0.115154428,530984.0116,177316.0022
National Air Traffic Services Ltd,Heathrow House Bath Road, ,TW5 9AT,Hounslow,https://www.nats.aero/,10091691519,E09000018,Cranford,E05013612,51.48044982,-0.412330588,510346.9121,176916.306
National Army Museum Templer Study Centre,Royal Hospital Road Chelsea, ,SW3 4HT,Kensington and Chelsea,https://www.nam.ac.uk/collections/templer-study-centre,217075883,E09000020,Royal Hospital,E05009403,51.48622897,-0.160337437,527828.286,177968.3948
"National Art Library, Victoria & Albert Museum",Cromwell Road, ,SW7 2RL,Kensington and Chelsea,https://www.vam.ac.uk/info/national-art-library/,217108016,E09000020,Brompton & Hans Town,E05009389,51.49690228,-0.172098033,526982.1428,179134.8334
National Association of Citizens Advice Bureaux,Citizens Advice 3rd Floor North 200 Aldersgate Str, ,EC1A 4HD,City of London,https://www.ncsyes.co.uk/?gclid=EAIaIQobChMI3NOB97zo3gIVZJJbCh2ijwJVEAAYASAAEgJzafD_BwE&gclsrc=aw.ds,95511288,E09000001,Aldersgate,E05009288,51.51747107,-0.097507308,532100.0126,181553.9983
National Association of University and College Union,Carlow Street, ,NW1 7LH,Camden,https://www.ucu.org.uk/,5107848,E09000007,Regent's Park,E05013668,51.53514553,-0.139797015,529116.0116,183444.0029
National Campaign for Nursery Education,Tachbrook Nursery School ,Aylesford Street ,SW1V 3RN,Westminster,https://www.nurseryworld.co.uk/nursery-world/news/1090442/national-campaign-real-nursery-education,1.00E+11,E09000033,Pimlico South,E05013803,51.48659594,-0.132570322,529755.0146,178058.0036
National Childbirth Trust,Alexandra House ,Oldham Terrace ,W3 6NH,Ealing,https://www.nct.org.uk/,12102911,E09000009,South Acton,E05013536,51.50593843,-0.269739395,520181.0119,179975.0024
National Council for Housing and Planning,41 Botolph Lane, ,EC3 8DL,City of London,https://www.rtpi.org.uk/,2.00E+11,E09000001,Bridge,E05009294,51.51031626,-0.084460529,533026.012,180782.0023
National Council of Building Materials Producers,The Building Centre ,26 Store Street ,WC1E 7BT,Camden,https://www.constructionproducts.org.uk/,5088670,E09000007,Bloomsbury,E05013653,51.51965513,-0.131563761,529731.0112,181736.0025
National Federation of Women's Institutes,104 New Kings Road, ,SW6 4LY,Hammersmith and Fulham,https://www.thewi.org.uk/,34044214,E09000013,Fulham Town,E05013739,51.47223329,-0.203871557,524844.012,176337.0025
National Gallery Research Centre,The National Gallery Trafalgar Square, ,WC2N 5DN,Westminster,https://www.nationalgallery.org.uk/research/research-centre,1.00E+11,E09000033,St James's,E05013806,51.50909835,-0.127658197,530032.0121,180569.0025
National Housing Federation,Lion Court ,25 Procter Street ,WC1V 6NY,Camden,https://www.housing.org.uk/,5135098,E09000007,Holborn & Covent Garden,E05013662,51.51844721,-0.119563184,530567.0116,181623.0029
National Institute of Economic and Social Research,2 Dean Trench Street Smith Square, ,SW1P 3HE,Westminster,https://www.niesr.ac.uk/,10033533249,E09000033,St James's,E05013806,51.49570564,-0.128063247,530042.0136,179079.0023
National Liberal Club,Whitehall Place, ,SW1A 2HE,Westminster,http://www.nlc.org.uk/,10033570113,E09000033,St James's,E05013806,51.50604245,-0.123820779,530307.0124,180236.0022
National Maritime Museum: The Caird Library and Archi,Park Row ,Romney Road  ,SE10 9NF,Greenwich,https://www.rmg.co.uk/research-collections/caird-library,10010243516,E09000011,Greenwich Park,E05014081,51.48094088,-0.005215641,538613.8303,177662.454
National Osteopathic Archive,c/o British School of Osteopathy ,275 Borough High Street ,SE1 1JE,Southwark,https://www.uco.ac.uk/,2.00E+11,E09000028,Chaucer,E05011098,51.50008115,-0.094312879,532372.0114,179626.0032
National Portrait Gallery,Heinz Archive and Library St Martin's Place, ,WC2H 0HE,Westminster,https://www.npg.org.uk/,1.00E+11,E09000033,St James's,E05013806,51.5093988,-0.128452893,529976.0121,180601.0025
National Secular Society,25 Red Lion Square, ,WC1R 4RL,Camden,https://www.secularism.org.uk/,5048256,E09000007,Holborn & Covent Garden,E05013662,51.51979404,-0.118311294,530650.0116,181775.0035
National Society for the Prevention of Cruelty to Chi,Library and Information Service Weston House 42 Cu, ,EC2A 3NH,Hackney,https://www.nspcc.org.uk/,1.00E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.52340481,-0.080126923,533288.5117,182245.3527
National Theatre Archive,NT Studio 83-101, The Cut ,SE1 8LL,Lambeth,https://www.nationaltheatre.org.uk/about-the-national-theatre/archive,2.00E+11,E09000022,Waterloo & South Bank,E05014118,51.50233994,-0.10885803,531356.0118,179851.0023
Natural History Museum Library and Archives,Cromwell Road ,South Kensington ,SW7 5BD,Kensington and Chelsea,http://www.nhm.ac.uk/our-science/departments-and-staff/library-and-archives.html,217110763,E09000020,Brompton & Hans Town,E05009389,51.49656438,-0.176867722,526652.0128,179089.0029
Newham Archive and Local Studies Library,Stratford Library ,3 The Grove ,E15 1EL,Newham,https://www.newham.gov.uk/Pages/Services/Local-history-and-archives.aspx,46101428,E09000025,Stratford,E05013924,51.54277052,0.004355963,539090.0106,184556.0006
Newman Association,20-22 Bedford Row, ,WC1R 4JS,Camden,http://www.newman.org.uk/,5088364,E09000007,Holborn & Covent Garden,E05013662,51.52051425,-0.116119411,530800.0116,181859.003
News UK Archive,1 London Bridge Street, ,SE1 9GF,Southwark,https://www.britishnewspaperarchive.co.uk/,10090747871,E09000028,London Bridge & West Bermondsey,E05011104,51.50542632,-0.087719169,532814.1117,180232.3218
North London Collegiate School,Canons Drive ,Edgware ,HA8 7RJ,Harrow,https://www.nlcs.org.uk/,2.00E+11,E09000015,Canons,E05013543,51.61417689,-0.2947011,518168.0031,191971.0006
Nursing and Midwifery Council,23 Portland Place, ,W1B 1PZ,Westminster,https://www.nmc.org.uk/,1.00E+11,E09000033,Marylebone,E05013801,51.51956538,-0.145174496,528787.0115,181702.0028
"Offer, Watermann & Co",11 Langton Street, ,SW10 OJL,Kensington and Chelsea,https://www.waterman.co.uk/,217051629,E09000020,Stanley,E05009405,51.48229148,-0.180821618,526417.0121,177495.0027
Orleans House Gallery,Riverside, ,TW1 3DJ,Richmond upon Thames,https://www.orleanshousegallery.org/,1.00E+11,E09000027,Twickenham Riverside,E05013789,51.44733169,-0.319072216,516907.0121,173378.0027
Palestine Exploration Fund,2 Hinde Mews Marylebone Lane, ,W1U 2AA,Westminster,https://www.pef.org.uk/,1.00E+11,E09000033,Marylebone,E05013801,51.51676904,-0.150894955,528398.0117,181381.0028
Parliamentary Archives,Houses of Parliament, ,SW1A 0PW,Westminster,https://www.parliament.uk/business/publications/parliamentary-archives/,10033540874,E09000033,St James's,E05013806,51.49984153,-0.124637491,530268.0126,179545.0023
Paul Mellon Centre for Studies in British Art,16 Bedford Square, ,WC1B 3JA,Camden,https://www.paul-mellon-centre.ac.uk/,5059068,E09000007,Bloomsbury,E05013653,51.51957157,-0.130269899,529821.0111,181729.0029
Plastics Historical Society,Institute of Materials,Minerals and Mining 1 Carlton House T,SW1Y 5DB,Westminster,http://plastiquarian.com/,1.00E+11,E09000033,St James's,E05013806,51.50569129,-0.133374566,529645.0123,180180.0023
Polish Library POSK,Polish Social and Cultural Centre ,238-246 King Street ,W6 0RF,Hammersmith and Fulham,http://www.posk.org/c5/en/library/about-library/,34006639,E09000013,Ravenscourt,E05013746,51.49351545,-0.237436695,522456.0127,178647.0022
Prison Reform Trust,15 Northburgh Street, ,EC1V 0JR,Islington,http://www.prisonreformtrust.org.uk/,5300067920,E09000019,Bunhill,E05013699,51.52385619,-0.100297203,531888.0122,182259.0013
Prospect,Prospect House ,75-79 York Street ,SE1 7AQ,Lambeth,https://www.prospect.org.uk/,10023851808,E09000022,Waterloo & South Bank,E05014118,51.50217833,-0.116329069,530837.9722,179819.6619
Prudential Group Archives,Prudential plc Laurence Pountney Hill, ,EC4R 0HH,City of London,https://www.prudential.co.uk/about-us/our-history/our-archives,95503633,E09000001,Dowgate,E05009303,51.51039098,-0.089040241,532708.0118,180782.0016
"Queen Mary's Hospital, Roehampton",Health Service Library Roehampton, ,SW15 5PN,Wandsworth,https://www.nhs.uk/Services/hospitals/Overview/DefaultView.aspx?id=29686,121052762,E09000032,Roehampton,E05014017,51.45554949,-0.241705797,522261.0121,174418.0023
Radio Centre,77 Shaftesbury Avenue , ,W1D 5DU,Westminster,https://www.radiocentre.org/,10033570247,E09000033,West End,E05013808,51.51256293,-0.131191151,529777.0119,180948.0021
Railfuture,207 The Colourworks ,2 Abbot Street ,E8 3DP,Hackney,https://www.railfuture.org.uk/Welcome+to+Railfuture,10008240634,E09000012,Dalston,E05009370,51.54712954,-0.074981487,533576.0087,184893.0062
Rambert Dance Company Archives,99 Upper Ground, ,SE1 9PP,Lambeth,http://www.rambert.org.uk/explore/rambert-archive/,1.00E+11,E09000022,Waterloo & South Bank,E05014118,51.50617404,-0.113523269,531021.2419,180269.0021
Ramblers Association,2nd Floor Camelford House ,87-90 Albert Embankment ,SE1 7TW,Lambeth,https://www.ramblers.org.uk/,1.00E+11,E09000022,Vauxhall,E05014117,51.48796534,-0.123713335,530366.0133,178226.0026
Reform Club,104 Pall Mall, ,SW1Y 5EW,Westminster,https://www.reformclub.com/,1.00E+11,E09000033,St James's,E05013806,51.50660955,-0.13343789,529638.0123,180282.0017
Religious Society of Friends Library,Friends House ,173-177 Euston Road ,NW1 2BJ,Camden,http://www.quaker.org.uk/resources/library,5085921,E09000007,Bloomsbury,E05013653,51.5262991,-0.132589142,529641.0116,182473.0029
Reuters Archive,Thomson Reuters ,30 South Colonnade  Canary Wharf,E14 5EP,Tower Hamlets,https://reuters.screenocean.com/,6155377,E09000030,Canary Wharf,E05009323,51.50435142,-0.020429416,537487.0116,180237.0022
Rogers Stirk Harbour + Partners,Thames Wharf ,Rainville Road ,W6 9HA,Hammersmith and Fulham,https://www.rsh-p.com/,34024755,E09000013,Fulham Reach,E05013738,51.48362317,-0.224294009,523395.0129,177569.0015
Royal Academy of Arts,Burlington House ,Piccadilly ,W1J 0BD,Westminster,https://www.royalacademy.org.uk/,1.00E+11,E09000033,West End,E05013808,51.50909914,-0.139576037,529205.0122,180548.0025
Royal Academy of Dance: Philip Richardson Library,36 Battersea Square, ,SW11 3RA,Wandsworth,https://www.royalacademyofdance.org/more/library,1.00E+11,E09000032,St Mary's,E05014018,51.47430671,-0.17507667,526838.0122,176617.0023
Royal Academy of Dramatic Art,18-22 Chenies Street, ,WC1E 7EX,Camden,https://www.rada.ac.uk/,5136140,E09000007,Bloomsbury,E05013653,51.52088928,-0.13226279,529679.0109,181872.0036
Royal Academy of Music Library,Marylebone Road, ,NW1 5HT,Westminster,https://www.ram.ac.uk/museum/library,10033538190,E09000033,Regent's Park,E05013805,51.52349886,-0.151674537,528325.0119,182128.0027
Royal African Society,School of Oriental and African Studies,Thornhaugh Street Russell Square,WC1H 0XG,Camden,http://www.royalafricansociety.org/,5086881,E09000007,Bloomsbury,E05013653,51.52235179,-0.129233406,529885.0108,182040.0037
"Royal Air Force Museum, Department of Research and In",Grahame Park Way, ,NW9 5LL,Barnet,https://www.rafmuseum.org.uk/research/research-enquiries.aspx,200049886,E09000003,Colindale North,E05013632,51.59894703,-0.238163901,522123.0071,190370.0957
Royal Albert Hall Archive,Kensington Gore, ,SW7 2AP,Westminster,https://www.royalalberthall.com/about-the-hall/our-history/,1.00E+11,E09000033,Knightsbridge & Belgravia,E05013797,51.50126863,-0.17751559,526594.0121,179611.0029
Royal Anglo-Belgian Club,60 Knightsbridge, ,SW1X 7LF,Westminster,http://www.anglobelgiansociety.com/,1.00E+11,E09000033,Knightsbridge & Belgravia,E05013797,51.50247195,-0.158981047,527877.0121,179777.0024
Royal Anthropological Institute of Great Britain and ,50 Fitzroy Street, ,W1T 5BT,Camden,https://www.therai.org.uk/,5088048,E09000007,Bloomsbury,E05013653,51.52384191,-0.139811022,529147.0112,182187.0026
